,INFO_ITEM_TYPE,_id,Passage_id,passage,WELLBORE NAME,CREATOR BA NAME,year,Q,A1,A2,C
3051,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,430,"Sediments from the west have not had any major influence in the eastern part of the 15/5 block, since the depocenter throughout Jurassic time lay to the west. Permian salt may have moved from early Upper Cretaceous time onward when the overburden became sufficient to initiate salt movement. Diapirism is not major structural element in this area, but may have modified the structural shape of the 15/5-1 structure at very late time. Structural evolution Since Triassic the 15/5 area has been affected by basin floor movements of great structural complexity. These structural movements generally can be described as continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding.",15/5-1,Norsk Hydro a.s.,1998,When might the Permian salt have moved in Wellbore 15/5-1?,Permian salt may have moved from early Upper Cretaceous time,The Permian salt in Wellbore 15/5-1 might have moved from the early Upper Cretaceous time.,1
3052,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,430,"Sediments from the west have not had any major influence in the eastern part of the 15/5 block, since the depocenter throughout Jurassic time lay to the west. Permian salt may have moved from early Upper Cretaceous time onward when the overburden became sufficient to initiate salt movement. Diapirism is not major structural element in this area, but may have modified the structural shape of the 15/5-1 structure at very late time. Structural evolution Since Triassic the 15/5 area has been affected by basin floor movements of great structural complexity. These structural movements generally can be described as continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding.",15/5-1,Norsk Hydro a.s.,1998,What initiated the movement of Permian salt?,overburden became sufficient,The movement of the Permian salt was initiated by the sufficient overburden.,0.9
3053,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,430,"Sediments from the west have not had any major influence in the eastern part of the 15/5 block, since the depocenter throughout Jurassic time lay to the west. Permian salt may have moved from early Upper Cretaceous time onward when the overburden became sufficient to initiate salt movement. Diapirism is not major structural element in this area, but may have modified the structural shape of the 15/5-1 structure at very late time. Structural evolution Since Triassic the 15/5 area has been affected by basin floor movements of great structural complexity. These structural movements generally can be described as continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding.",15/5-1,Norsk Hydro a.s.,1998,Is Diapirism a major structural element in Wellbore 15/5-1 area?,Diapirism is not major structural element,Diapirism is not considered a major structural element in the Wellbore 15/5-1 area.,1
3054,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,430,"Sediments from the west have not had any major influence in the eastern part of the 15/5 block, since the depocenter throughout Jurassic time lay to the west. Permian salt may have moved from early Upper Cretaceous time onward when the overburden became sufficient to initiate salt movement. Diapirism is not major structural element in this area, but may have modified the structural shape of the 15/5-1 structure at very late time. Structural evolution Since Triassic the 15/5 area has been affected by basin floor movements of great structural complexity. These structural movements generally can be described as continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding.",15/5-1,Norsk Hydro a.s.,1998,"What impact, if any, did diapirism have on the structure of Wellbore 15/5-1?",diapirism may have modified the structural shape of the 15/5-1 structure,Diapirism may have slightly modified the structural shape of Wellbore 15/5-1.,0.9
3055,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,430,"Sediments from the west have not had any major influence in the eastern part of the 15/5 block, since the depocenter throughout Jurassic time lay to the west. Permian salt may have moved from early Upper Cretaceous time onward when the overburden became sufficient to initiate salt movement. Diapirism is not major structural element in this area, but may have modified the structural shape of the 15/5-1 structure at very late time. Structural evolution Since Triassic the 15/5 area has been affected by basin floor movements of great structural complexity. These structural movements generally can be described as continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding.",15/5-1,Norsk Hydro a.s.,1998,Since when has the 15/5 area of Wellbore 15/5-1 been affected by basin floor movements?,Since Triassic,The 15/5 area of Wellbore 15/5-1 has been experiencing basin floor movements since the Triassic era.,1
3056,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,430,"Sediments from the west have not had any major influence in the eastern part of the 15/5 block, since the depocenter throughout Jurassic time lay to the west. Permian salt may have moved from early Upper Cretaceous time onward when the overburden became sufficient to initiate salt movement. Diapirism is not major structural element in this area, but may have modified the structural shape of the 15/5-1 structure at very late time. Structural evolution Since Triassic the 15/5 area has been affected by basin floor movements of great structural complexity. These structural movements generally can be described as continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding.",15/5-1,Norsk Hydro a.s.,1998,How would you describe the structural movements of Wellbore 15/5-1 observed since the Triassic?,"continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding","The structural movements of Wellbore 15/5-1 since the Triassic era can be described as continuous basin subsidence with occasional periods of uplift, faulting, tilting, and folding.",1
3057,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,430,"Sediments from the west have not had any major influence in the eastern part of the 15/5 block, since the depocenter throughout Jurassic time lay to the west. Permian salt may have moved from early Upper Cretaceous time onward when the overburden became sufficient to initiate salt movement. Diapirism is not major structural element in this area, but may have modified the structural shape of the 15/5-1 structure at very late time. Structural evolution Since Triassic the 15/5 area has been affected by basin floor movements of great structural complexity. These structural movements generally can be described as continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding.",15/5-1,Norsk Hydro a.s.,1998,Did Wellbore 15/5-1 experience folding during its structural evolution?,folding,"Yes, Wellbore 15/5-1 did experience folding during its structural evolution.",0.8
3058,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,430,"Sediments from the west have not had any major influence in the eastern part of the 15/5 block, since the depocenter throughout Jurassic time lay to the west. Permian salt may have moved from early Upper Cretaceous time onward when the overburden became sufficient to initiate salt movement. Diapirism is not major structural element in this area, but may have modified the structural shape of the 15/5-1 structure at very late time. Structural evolution Since Triassic the 15/5 area has been affected by basin floor movements of great structural complexity. These structural movements generally can be described as continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding.",15/5-1,Norsk Hydro a.s.,1998,What caused the structural shape of Wellbore 15/5-1 to possibly be modified at a very late time?,diapirism may have modified the structural shape,Diapirism may have caused the structural shape of Wellbore 15/5-1 to be modified at a very late time.,0.95
3059,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,430,"Sediments from the west have not had any major influence in the eastern part of the 15/5 block, since the depocenter throughout Jurassic time lay to the west. Permian salt may have moved from early Upper Cretaceous time onward when the overburden became sufficient to initiate salt movement. Diapirism is not major structural element in this area, but may have modified the structural shape of the 15/5-1 structure at very late time. Structural evolution Since Triassic the 15/5 area has been affected by basin floor movements of great structural complexity. These structural movements generally can be described as continous basin subsidence with shorter breaks of uplift, faulting, tilting and even folding.",15/5-1,Norsk Hydro a.s.,1998,What changes did the 15/5 area of Wellbore 15/5-1 undergo due to great structural complexity?,"basin subsidence with shorter breaks of uplift, faulting, tilting and folding","Due to great structural complexity, the 15/5 area of Wellbore 15/5-1 underwent continuous basin subsidence interrupted by shorter periods of uplift, faulting, tilting, and folding.",1
3060,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,431,"Superimposed and perhaps in association therewith there has been number of eustatic sealevel changes. At Bunter time the Viking trough was established. The 4644 , Lewe-r Jurassic was time of sediment infill in the central part of the subsiding Trougli, and sediments did onlap theflanks of the basin and did probably not reach the high 15/5-1 structure. During Bajocian the tectonic stability was disturbed by volcanic updoming in the triple junction province further to the south. VIE, 64.4- (An% (o'h So ate-.",15/5-1,Norsk Hydro a.s.,1998,What occurred in association with the existence of eustatic sealevel changes in wellbore 15/5-1?,At Bunter time the Viking trough was established.,"During the time period known as Bunter, the Viking trough was established within the area of wellbore 15/5-1. This seemingly was associated with the occurrence of eustatic sealevel changes.",1.0
3061,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,431,"Superimposed and perhaps in association therewith there has been number of eustatic sealevel changes. At Bunter time the Viking trough was established. The 4644 , Lewe-r Jurassic was time of sediment infill in the central part of the subsiding Trougli, and sediments did onlap theflanks of the basin and did probably not reach the high 15/5-1 structure. During Bajocian the tectonic stability was disturbed by volcanic updoming in the triple junction province further to the south. VIE, 64.4- (An% (o'h So ate-.",15/5-1,Norsk Hydro a.s.,1998,What happened at the time of Lewer Jurassic in wellbore 15/5-1?,Sediment infill in the central part of the subsiding Trougli.,"During the Lewer Jurassic period in the region of wellbore 15/5-1, there was a time of sediment infill in the central part of the subsiding Trougli.",1.0
3062,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,431,"Superimposed and perhaps in association therewith there has been number of eustatic sealevel changes. At Bunter time the Viking trough was established. The 4644 , Lewe-r Jurassic was time of sediment infill in the central part of the subsiding Trougli, and sediments did onlap theflanks of the basin and did probably not reach the high 15/5-1 structure. During Bajocian the tectonic stability was disturbed by volcanic updoming in the triple junction province further to the south. VIE, 64.4- (An% (o'h So ate-.",15/5-1,Norsk Hydro a.s.,1998,How did the sediments behave in the time of Lewer Jurassic at wellbore 15/5-1?,Sediments did onlap the flanks of the basin and did probably not reach the high 15/5-1 structure.,"In wellbore 15/5-1, during the Lewer Jurassic period, the sediments onlapped the flanks of the basin and likely did not reach to the high point of the 15/5-1 structure.",0.95
3063,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,431,"Superimposed and perhaps in association therewith there has been number of eustatic sealevel changes. At Bunter time the Viking trough was established. The 4644 , Lewe-r Jurassic was time of sediment infill in the central part of the subsiding Trougli, and sediments did onlap theflanks of the basin and did probably not reach the high 15/5-1 structure. During Bajocian the tectonic stability was disturbed by volcanic updoming in the triple junction province further to the south. VIE, 64.4- (An% (o'h So ate-.",15/5-1,Norsk Hydro a.s.,1998,What event disrupted the tectonic stability during Bajocian at wellbore 15/5-1?,Volcanic updoming in the triple junction province further to the south.,"During the Bajocian period in the area of wellbore 15/5-1, the tectonic stability was disrupted due to volcanic updoming activity in the triple junction province located to the south.",1.0
3064,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,431,"Superimposed and perhaps in association therewith there has been number of eustatic sealevel changes. At Bunter time the Viking trough was established. The 4644 , Lewe-r Jurassic was time of sediment infill in the central part of the subsiding Trougli, and sediments did onlap theflanks of the basin and did probably not reach the high 15/5-1 structure. During Bajocian the tectonic stability was disturbed by volcanic updoming in the triple junction province further to the south. VIE, 64.4- (An% (o'h So ate-.",15/5-1,Norsk Hydro a.s.,1998,Where was the triple junction province in relation to wellbore 15/5-1 at Bajocian time?,Further to the south.,"The triple junction province, where volcanic updoming disrupted tectonic stability during Bajocian, was located further to the south of wellbore 15/5-1.",1.0
3065,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,432,The end Bathonian was another time of tectonic instability that more directly affected the 15/5-1 area with local and regional uplift of the landsurface and creation and reactivation of faults in predominantly N-S direction. (Figure 111.1). During Callovian the 15/5-1 area was stable. To the west the basin subsided more rapidly. At end Callovian time tectonic pulse might have occurred with possible further splitting and movements of the fault blocks.,15/5-1,Norsk Hydro a.s.,1998,When did the tectonic instability that directly impacted the 15/5-1 area occur?,The end Bathonian,The tectonic instability that directly impacted the 15/5-1 area occurred at the end Bathonian.,1
3066,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,432,The end Bathonian was another time of tectonic instability that more directly affected the 15/5-1 area with local and regional uplift of the landsurface and creation and reactivation of faults in predominantly N-S direction. (Figure 111.1). During Callovian the 15/5-1 area was stable. To the west the basin subsided more rapidly. At end Callovian time tectonic pulse might have occurred with possible further splitting and movements of the fault blocks.,15/5-1,Norsk Hydro a.s.,1998,What significant geological changes happened in the 15/5-1 area at the end Bathonian?,Local and regional uplift of the landsurface and creation and reactivation of faults in predominantly N-S direction,"During the end Bathonian, the 15/5-1 area experienced local and regional uplift of the landsurface, coupled with creation and reactivation of predominantly N-S directed faults.",0.95
3067,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,432,The end Bathonian was another time of tectonic instability that more directly affected the 15/5-1 area with local and regional uplift of the landsurface and creation and reactivation of faults in predominantly N-S direction. (Figure 111.1). During Callovian the 15/5-1 area was stable. To the west the basin subsided more rapidly. At end Callovian time tectonic pulse might have occurred with possible further splitting and movements of the fault blocks.,15/5-1,Norsk Hydro a.s.,1998,What was the state of the 15/5-1 area during Callovian?,The 15/5-1 area was stable,"During the Callovian period, the 15/5-1 area was stable.",1
3068,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,432,The end Bathonian was another time of tectonic instability that more directly affected the 15/5-1 area with local and regional uplift of the landsurface and creation and reactivation of faults in predominantly N-S direction. (Figure 111.1). During Callovian the 15/5-1 area was stable. To the west the basin subsided more rapidly. At end Callovian time tectonic pulse might have occurred with possible further splitting and movements of the fault blocks.,15/5-1,Norsk Hydro a.s.,1998,What occurred to the west of the 15/5-1 area during Callovian?,The basin subsided more rapidly,"To the west of the 15/5-1 area, the basin experienced more rapid subsidence during the Callovian period.",1
3069,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,432,The end Bathonian was another time of tectonic instability that more directly affected the 15/5-1 area with local and regional uplift of the landsurface and creation and reactivation of faults in predominantly N-S direction. (Figure 111.1). During Callovian the 15/5-1 area was stable. To the west the basin subsided more rapidly. At end Callovian time tectonic pulse might have occurred with possible further splitting and movements of the fault blocks.,15/5-1,Norsk Hydro a.s.,1998,What might have happened at the end of the Callovian time in the 15/5-1 area?,Tectonic pulse might have occurred with possible further splitting and movements of the fault blocks,"At the end of the Callovian time, a tectonic pulse might have occurred in the 15/5-1 area, possibly resulting in further splitting and movements of the fault blocks.",0.9
3070,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,432,The end Bathonian was another time of tectonic instability that more directly affected the 15/5-1 area with local and regional uplift of the landsurface and creation and reactivation of faults in predominantly N-S direction. (Figure 111.1). During Callovian the 15/5-1 area was stable. To the west the basin subsided more rapidly. At end Callovian time tectonic pulse might have occurred with possible further splitting and movements of the fault blocks.,15/5-1,Norsk Hydro a.s.,1998,How were the faults oriented in the 15/5-1 region during the end Bathonian?,Predominantly N-S direction,"During the end Bathonian, created and reactivated faults in the 15/5-1 region were oriented in a predominantly north-south direction.",1
3071,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,Which area was elevated in the Oxfordian within the wellbore 15/5-1?,15/5-1 area,The area 15/5-1 was elevated in the Oxfordian within the wellbore 15/5-1.,1
3072,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,What happened to the Utsira High in relation to wellbore 15/5-1?,"The Utsira High to the east remained positive feature, but became less important as sediment source.","For the wellbore 15/5-1, the Utsira High to the east stayed as a positive but became less significant concerning its role as a sediment source.",1
3073,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,"What became the main source of sediments filling in the Viking Trough, according to the text about 15/5-1?",The Fladen Ground Spur to the west,"According to the provided text regarding wellbore 15/5-1, the primary source of sediments filling in the Viking Trough became the Fladen Ground Spur to the west.",1
3074,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,Was the Kimmeridgian important for the structure of wellbore 15/5-1?,Kimmeridgian was of minor importance to the 15/5-1 structure.,"In the case of the wellbore 15/5-1, the Kimmeridgian was of minor importance to its structure.",1
3075,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,What faulting and thrusting event marked the Kimmeridgian in relation to wellbore 15/5-1?,Kimmeridgian was marked by another pulse of faulting and thrusting.,"In relation to wellbore 15/5-1, the Kimmeridgian was marked by another pulse of faulting and thrusting.",1
3076,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,What occurred in the Oxfordian concerning 15/5-1?,The basin continued to subside and the 15/5-1 area was elevated.,"During the Oxfordian phase, the basin kept subsiding and the area related to 15/5-1 was elevated.",1
3077,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,What happened to the Fladen Ground Spur during the Oxfordian within the wellbore 15/5-1?,The Fladen Ground Spur to the west was tectonically active and became the main source of sediments.,"With respect to wellbore 15/5-1, during the Oxfordian, the Fladen Ground Spur to the west was tectonically active and turned into the primary source of sediments.",1
3078,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,What did the pulse of faulting and thrusting mark in the wellbore 15/5-1?,The Kimmeridgian,"In the wellbore 15/5-1, the pulse of faulting and thrusting marked the Kimmeridgian.",1
3079,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,What was the tectonic state of the Fladen Ground Spur related to wellbore 15/5-1?,The Fladen Ground Spur to the west was tectonically active.,"In relation to the wellbore 15/5-1, the Fladen Ground Spur to the west was in a state of tectonic activity.",1
3080,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,433,"In Oxfordian the basin continued to subside and the 15/5-1 area was elevated The Utsira High to the east remained positive feature, but became less important as sediment source. The Fladen Ground Spur to the west was tectonically active and became the main source of sediments filling in the Viking Trough. (Figure 111.2). The Kimmeridgian was marked by another pulse of faulting and thrusting although of minor importance to the 15/5-1 structure. (Figure 111.3).",15/5-1,Norsk Hydro a.s.,1998,How did the sediment source importance of the Utsira High change within the wellbore 15/5-1?,It became less important.,"Within the context of the wellbore 15/5-1, the Utsira High became less important as a sediment source.",1
3081,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,434,"During Lowex Cretaceous the 15/5-1 was affected by the strongest relative vertical movement due to uplift of the Sleipner area in combination with continous basinal subsidence to the west. Deformation occured by flexure rather than faulting at this time (FigureIII.4). Permian salt is believed to have started to move in early 4Ar Cretaceous time and continued until Early Tertiary. (Figure 111.5).Stratigraphy and environment of deposition During the Lower Jurassic, the positive Sleipner structure aerial received sediments of subareal nature. In places these beds were eroded and Middle Jurassic sediments are resting on beds of Triassic age.",15/5-1,Norsk Hydro a.s.,1998,What happened to the wellbore 15/5-1 during Lowex Cretaceous?,15/5-1 was affected by the strongest relative vertical movement due to uplift of the Sleipner area in combination with continous basinal subsidence to the west.,"During the Lowex Cretaceous, the wellbore 15/5-1 experienced the strongest relative vertical movement. This was due to the uplift of the Sleipner area in combination with ongoing basinal subsidence to the west.",1.0
3082,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,434,"During Lowex Cretaceous the 15/5-1 was affected by the strongest relative vertical movement due to uplift of the Sleipner area in combination with continous basinal subsidence to the west. Deformation occured by flexure rather than faulting at this time (FigureIII.4). Permian salt is believed to have started to move in early 4Ar Cretaceous time and continued until Early Tertiary. (Figure 111.5).Stratigraphy and environment of deposition During the Lower Jurassic, the positive Sleipner structure aerial received sediments of subareal nature. In places these beds were eroded and Middle Jurassic sediments are resting on beds of Triassic age.",15/5-1,Norsk Hydro a.s.,1998,How did the deformation occur in 15/5-1 during Lowex Cretaceous?,Deformation occured by flexure rather than faulting.,"During the Lowex Cretaceous, the deformation of 15/5-1 was caused by flexure instead of fault movement.",1.0
3083,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,434,"During Lowex Cretaceous the 15/5-1 was affected by the strongest relative vertical movement due to uplift of the Sleipner area in combination with continous basinal subsidence to the west. Deformation occured by flexure rather than faulting at this time (FigureIII.4). Permian salt is believed to have started to move in early 4Ar Cretaceous time and continued until Early Tertiary. (Figure 111.5).Stratigraphy and environment of deposition During the Lower Jurassic, the positive Sleipner structure aerial received sediments of subareal nature. In places these beds were eroded and Middle Jurassic sediments are resting on beds of Triassic age.",15/5-1,Norsk Hydro a.s.,1998,What is believed to have happened to the Permian salt in wellbore 15/5-1?,Permian salt is believed to have started to move in early 4Ar Cretaceous time and continued until Early Tertiary.,"In wellbore 15/5-1, it is thought that Permian salt began to move during the early 4Ar Cretaceous period and continued until the Early Tertiary.",1.0
3084,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,434,"During Lowex Cretaceous the 15/5-1 was affected by the strongest relative vertical movement due to uplift of the Sleipner area in combination with continous basinal subsidence to the west. Deformation occured by flexure rather than faulting at this time (FigureIII.4). Permian salt is believed to have started to move in early 4Ar Cretaceous time and continued until Early Tertiary. (Figure 111.5).Stratigraphy and environment of deposition During the Lower Jurassic, the positive Sleipner structure aerial received sediments of subareal nature. In places these beds were eroded and Middle Jurassic sediments are resting on beds of Triassic age.",15/5-1,Norsk Hydro a.s.,1998,What type of sediments did the Sleipner structure aerial receive during the Lower Jurassic for wellbore 15/5-1?,"During the Lower Jurassic, the positive Sleipner structure aerial received sediments of subareal nature.","During the Lower Jurassic period, the positive Sleipner structure aerial associated with wellbore 15/5-1 received subareal nature sediments.",1.0
3085,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,434,"During Lowex Cretaceous the 15/5-1 was affected by the strongest relative vertical movement due to uplift of the Sleipner area in combination with continous basinal subsidence to the west. Deformation occured by flexure rather than faulting at this time (FigureIII.4). Permian salt is believed to have started to move in early 4Ar Cretaceous time and continued until Early Tertiary. (Figure 111.5).Stratigraphy and environment of deposition During the Lower Jurassic, the positive Sleipner structure aerial received sediments of subareal nature. In places these beds were eroded and Middle Jurassic sediments are resting on beds of Triassic age.",15/5-1,Norsk Hydro a.s.,1998,What happened to the sediment beds in certain places in wellbore 15/5-1?,In places these beds were eroded and Middle Jurassic sediments are resting on beds of Triassic age.,"In certain locations within wellbore 15/5-1, the sediment beds were eroded. As a result, Middle Jurassic sediments are now resting on beds that date back to the Triassic age.",1.0
3086,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,435,"In Bajocian, conditions changed. The volcanic updoming related to the triple junction to the south, influenced sedimentation in the 15 quadrant. Erosional products from the volcanic province and the Utsira High were inter- mixed and transported in northward direction. During Bajocian, the sealevel raised and the environment of deposition changed from braided stream continental- paralic to deltaic/paralic shallow marine. The end of Bajocian was marked by temporary marine lowstand and deposition of extensive coalbeds took place in an inter- distributary bay/marsh environment.",15/5-1,Norsk Hydro a.s.,1998,What changed in Bajocian?,Conditions,"In Bajocian, the conditions changed.",1
3087,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,435,"In Bajocian, conditions changed. The volcanic updoming related to the triple junction to the south, influenced sedimentation in the 15 quadrant. Erosional products from the volcanic province and the Utsira High were inter- mixed and transported in northward direction. During Bajocian, the sealevel raised and the environment of deposition changed from braided stream continental- paralic to deltaic/paralic shallow marine. The end of Bajocian was marked by temporary marine lowstand and deposition of extensive coalbeds took place in an inter- distributary bay/marsh environment.",15/5-1,Norsk Hydro a.s.,1998,What influenced sedimentation in the 15 quadrant of 15/5-1?,The volcanic updoming related to the triple junction to the south,"The volcanic updoming which was related to the triple junction to the south, influenced sedimentation in the 15 quadrant of wellbore 15/5-1.",1
3088,DISCOVERY_EVALUATION_REPORT,e4920e3e5d1e4f7de52593bc55fbb9d3b791f468,435,"In Bajocian, conditions changed. The volcanic updoming related to the triple junction to the south, influenced sedimentation in the 15 quadrant. Erosional products from the volcanic province and the Utsira High were inter- mixed and transported in northward direction. During Bajocian, the sealevel raised and the environment of deposition changed from braided stream continental- paralic to deltaic/paralic shallow marine. The end of Bajocian was marked by temporary marine lowstand and deposition of extensive coalbeds took place in an inter- distributary bay/marsh environment.",15/5-1,Norsk Hydro a.s.,1998,What was inter-mixed and transported in northward direction during Bajocian?,Erosional products from the volcanic province and the Utsira High,"In the wellbore 15/5-1, erosional products from the volcanic province and the Utsira High were inter-mixed and transported in a northward direction.",1
